CLIENT,NAME,PRODUCT_TYPE,ACTION,ACTION,DATE_TRANSACTION,QTY,UNIT_PRICE,ISIN_CODE,STOCK_LIBELLE,CURRENCY,TOTAL_AMOUNT,ACTION_TYPE,'CHF_'||CURRENCY,RATE_EUR,RATE_USD
200341,LOGITECH N,SHARE,Sell,S,2011-03-29 14:18:45,9,16.6,CH00257513291,SIX Swiss Exchange (SIX-Europe),CHF,149.4,Trading,CHF_CHF,0.771792,1.085776
200341,LAFARGEHOLCIM N,SHARE,Sell,S,2011-03-31 09:01:11,43,69.65,CH00122140591,SIX Swiss Exchange (SIX-Europe),CHF,2994.95,Trading,CHF_CHF,0.769497,1.090357
200341,BC VAUD N,SHARE,Sell,S,2011-03-31 09:14:13,2,513,CH00152517104,SIX Swiss Exchange,CHF,1026,Trading,CHF_CHF,0.769556,1.091083
200341,,OTHER,Cash_in,I,2011-04-20 04:32:41,1,0.65,,,USD,0.65,Income,CHF_USD,0.694878,1
200341,BN6Q0S BNP C 05/11,DERIVATIVES,Buy,B,2011-04-26 18:32:45,10,38.37,DE000BN6Q0S3,Germany,EUR,383.7,Trading,CHF_EUR,1,1.46445
200341,BN78KF BNP C 06/12,DERIVATIVES,Buy,B,2011-04-27 16:05:55,1000,0.06,DE000BN78KF0,Germany,EUR,60,Trading,CHF_EUR,1,1.467744
200341,BN78KF BNP C 06/12,DERIVATIVES,Sell,S,2011-04-27 16:06:23,1000,0.05,DE000BN78KF0,Germany,EUR,50,Trading,CHF_EUR,1,1.46788
200341,,OTHER,Cash_in,I,2011-05-21 04:30:18,1,310.4,,,EUR,310.4,Income,CHF_EUR,1,1.415725
200341,BN6L5M BNP C 12/99,DERIVATIVES,Buy,B,2011-07-05 13:58:57,5,27.88,DE000BN6L5M0,Germany,EUR,139.4,Trading,CHF_EUR,1,1.446975
200341,VOLKSWAGEN ORD,SHARE,Buy,B,2011-07-13 12:34:34,1,132.15,DE0007664005,Germany,EUR,132.15,Trading,CHF_EUR,1,1.408445
200341,LOGITECH N,SHARE,Buy,B,2011-07-14 11:40:07,1,8.275,CH00257513291,SIX Swiss Exchange (SIX-Europe),CHF,8.275,Trading,CHF_CHF,0.862872,1.226512
200341,DE3NYQ DB P 09/12,DERIVATIVES,Buy,B,2011-07-26 18:17:56,1,1.35,DE000DE3NYQ3,Germany,EUR,1.35,Trading,CHF_EUR,1,1.450315
200341,DE0018 DB C 08/11,DERIVATIVES,Buy,B,2011-08-18 15:11:40,100,0.96,DE000DE00185,Germany,EUR,96,Trading,CHF_EUR,1,1.435085
200341,DE0018 DB C 08/11,DERIVATIVES,Sell,S,2011-08-18 15:14:58,100,0.63,DE000DE00185,Germany,EUR,63,Trading,CHF_EUR,1,1.434205
200341,DE0TY0 DB P 08/11,DERIVATIVES,Buy,B,2011-08-22 11:28:56,100,3.98,DE000DE0TY00,Germany,EUR,398,Trading,CHF_EUR,1,1.440999
200341,DE0TY0 DB P 08/11,DERIVATIVES,Sell,S,2011-08-22 11:39:32,100,3.98,DE000DE0TY00,Germany,EUR,398,Trading,CHF_EUR,1,1.44072
200341,VTCSVM VON C 10/11 /Z,DERIVATIVES,Buy,B,2011-08-22 15:19:16,1,0.56,CH01358720494,SIX Swiss Exchange,CHF,0.56,Trading,CHF_CHF,0.880064,1.269792
200341,VTCSVM VON C 10/11 /Z,DERIVATIVES,Sell,S,2011-08-22 15:20:01,1,0.55,CH01358720494,SIX Swiss Exchange,CHF,0.55,Trading,CHF_CHF,0.879832,1.269518
200341,VTVOPI VON P 09/11 /Z,DERIVATIVES,Buy,B,2011-08-23 10:31:42,1,0.02,CH01358654724,SIX Swiss Exchange,CHF,0.02,Trading,CHF_CHF,0.877832,1.270318
200341,ACZRC CS C 08-12,BONDS,Buy,B,2011-08-29 12:02:21,1000,0.9717,CH01322850544,SIX Swiss Exchange,CHF,971.7,Trading,CHF_CHF,0.846553,1.227507
200341,ACZRC CS C 08-12,BONDS,Sell,S,2011-08-29 12:07:46,1000,0.9655,CH01322850544,SIX Swiss Exchange,CHF,965.5,Trading,CHF_CHF,0.845483,1.226753
200341,CK3GE6 COM P 12-99,DERIVATIVES,Buy,B,2011-09-15 13:52:51,10,5,DE000CK3GE62,Germany,EUR,50,Trading,CHF_EUR,1,1.37994
200341,ZURICH INSURANCE N,SHARE,Buy,B,2011-09-22 11:09:57,5,170,CH00110753941,SIX Swiss Exchange (SIX-Europe),CHF,850,Trading,CHF_CHF,0.813365,1.098744
200341,FUND REAL EST AG ORD,SHARE,Buy,B,2011-09-26 13:49:26,10,12.7,CH00458255176,Bern,CHF,127,Trading,CHF_CHF,0.820163,1.108973
200341,FUND REAL EST AG ORD,SHARE,Sell,S,2011-09-26 15:06:50,10,12.55,CH00458255176,Bern,CHF,125.5,Trading,CHF_CHF,0.819215,1.1051
200341,BP07NW BNP P 12-99,DERIVATIVES,Buy,B,2011-09-30 11:37:31,10,2.32,DE000BP07NW3,Germany,EUR,23.2,Trading,CHF_EUR,1,1.35194
200341,ADIDAS N ORD,SHARE,Sell,S,2011-10-14 10:02:43,1,49.6,DE000A1EWWW0,Germany,EUR,49.6,Trading,CHF_EUR,1,1.377585
200341,VOLKSWAGEN ORD,SHARE,Sell,S,2011-10-14 10:40:56,1,102.45,DE0007664005,Germany,EUR,102.45,Trading,CHF_EUR,1,1.380459
200341,,OTHER,Cash_in,I,2011-10-20 04:04:54,1,0.01,,,EUR,0.01,Income,CHF_EUR,1,1.37398
200341,DE1ABV DB P 11-11,DERIVATIVES,Buy,B,2011-10-24 17:51:17,1,2.23,DE000DE1ABV2,Germany,EUR,2.23,Trading,CHF_EUR,1,1.39368
200341,CT1MUU CB C 12-99,DERIVATIVES,Buy,B,2011-10-27 10:11:38,1,0.77,DE000CT1MUU3,Germany,EUR,0.77,Trading,CHF_EUR,1,1.40203
200341,UBSETF EURO STOXX 50 EUR DIS,ETF,Buy,B,2011-11-02 16:38:41,1,23.02,LU01362340684,SIX Swiss Exchange,EUR,23.02,Trading,CHF_EUR,1,1.380615
200341,UBSETF EURO STOXX 50 EUR DIS,ETF,Sell,S,2011-11-02 16:40:14,1,22.98,LU01362340684,SIX Swiss Exchange,EUR,22.98,Trading,CHF_EUR,1,1.38107
200341,,OTHER,Cash_in,I,2011-11-05 04:19:39,1,0.01,,,EUR,0.01,Income,CHF_EUR,1,1.37935
200341,CM9K2C COM C 09/12,DERIVATIVES,Buy,B,2011-11-21 08:59:15,100,0.37,DE000CM9K2C6,Germany,EUR,37,Trading,CHF_EUR,1,1.3496
200341,DAXAG VON C 12-11,DERIVATIVES,Buy,B,2011-11-25 08:03:06,100,0.18,CH01026305864,SIX Swiss Exchange,CHF,18,Trading,CHF_CHF,0.814285,1.084682
200341,AXA IM FIIS US Short Duration High Yield FH CHF,FUNDS,Buy,B,2011-12-01 09:04:16,100,105.83,LU0523283140,Investment Funds,CHF,10583,Trading,CHF_CHF,0.814378,1.094823
200341,LOGITECH N,SHARE,Buy,B,2011-12-06 10:33:06,100,7.6,CH00257513291,SIX Swiss Exchange (SIX-Europe),CHF,760,Trading,CHF_CHF,0.806685,1.077923
200341,BNP PARIBAS,SHARE,Buy,B,2011-12-19 16:15:01,1,29.05,FR0000131104,Milano exchange,EUR,29.05,Trading,CHF_EUR,1,1.30201
200341,BNP PARIBAS,SHARE,Sell,S,2011-12-19 16:16:16,1,29.01,FR0000131104,Milano exchange,EUR,29.01,Trading,CHF_EUR,1,1.30212
200341,,OTHER,Cash_in,I,2011-12-27 04:02:53,1,15.66,,,CHF,15.66,Income,CHF_CHF,0.817267,1.067999
200341,,OTHER,Cash_in,I,2011-12-29 04:07:23,1,13000,,,CHF,13000,Income,CHF_CHF,0.820337,1.061098
200341,,OTHER,Cash_in,I,2011-12-29 04:07:23,1,13600,,,USD,13600,Income,CHF_USD,0.773138,1
200341,,OTHER,Cash_in,I,2011-12-29 04:07:23,1,7800,,,EUR,7800,Income,CHF_EUR,1,1.293429
200341,,OTHER,Cash_in,I,2011-12-29 04:07:23,1,20,,,SEK,20,Income,CHF_SEK,0.11182117,0.14462301
200341,ADIDAS N ORD,SHARE,Buy,B,2012-01-26 08:48:05,10,55.399,DE000A1EWWW0,Germany,EUR,553.99,Trading,CHF_EUR,1,1.31061
200341,ADIDAS N ORD,SHARE,Sell,S,2012-01-26 10:43:17,10,56,DE000A1EWWW0,Germany,EUR,560,Trading,CHF_EUR,1,1.313485
200341,JINGWEI INTERNATIONAL ORD,SHARE,Buy,B,2012-02-16 16:53:10,1,2.13,US47759G1085,NASDAQ New York,USD,2.13,Trading,CHF_USD,0.766841,1
200341,CATERPILLAR ORD,SHARE,Buy,B,2012-02-21 15:31:54,5,114.73,US1491231015,New York Stock Exchange (NYSE),USD,573.65,Trading,CHF_USD,0.755121,1
200341,CISCO SYSTEMS ORD,SHARE,Buy,B,2012-02-21 21:36:20,50,20.21,US17275R1023,NASDAQ New York,USD,1010.5,Trading,CHF_USD,0.755952,1
200341,UBS N,SHARE,Buy,B,2012-03-05 14:27:46,1,12.65,CH00248994831,SIX Swiss Exchange (SIX-Europe),CHF,12.65,Trading,CHF_CHF,0.829291,1.096696
200341,PORSCHE AUTOMOBIL HOLDING PRF,SHARE,Buy,B,2012-03-05 18:21:57,1,48.105,DE000PAH0038,Germany,EUR,48.105,Trading,CHF_EUR,1,1.322439
200341,,OTHER,Cash_in,I,2012-03-06 18:33:27,1,1.7,,,USD,1.7,Income,CHF_USD,0.762817,1
200341,UBS N,SHARE,Buy,B,2012-04-04 15:15:10,10,12.24,CH00248994831,SIX Swiss Exchange (SIX-Europe),CHF,122.4,Trading,CHF_CHF,0.830927,1.090346
200341,BP0FAU BNP C 06/12,DERIVATIVES,Buy,B,2012-04-04 18:48:17,1,2.13,DE000BP0FAU6,Germany,EUR,2.13,Trading,CHF_EUR,1,1.313219
200341,BP0FAU BNP C 06/12,DERIVATIVES,Buy,B,2012-04-04 18:52:35,1,2.13,DE000BP0FAU6,Germany,EUR,2.13,Trading,CHF_EUR,1,1.313165
200341,,OTHER,Cash_in,I,2012-04-17 04:09:51,1,2.2,,,USD,2.2,Income,CHF_USD,0.762517,1
200341,14942579 UBS C 10/12,DERIVATIVES,Buy,B,2012-04-25 15:59:36,100,0.43,CH0149425792,Swiss DOTS,CHF,43,Trading,CHF_CHF,0.832116,1.099807
200341,14942579 UBS C 10/12,DERIVATIVES,Buy,B,2012-04-25 16:11:00,200,0.42,CH0149425792,Swiss DOTS,CHF,84,Trading,CHF_CHF,0.832075,1.098104
200341,9EQ2R1NA GS P 06/12,DERIVATIVES,Buy,B,2012-04-26 11:51:58,100,0.011,GB00B72H1C65,Swiss DOTS,CHF,1.1,Trading,CHF_CHF,0.832306,1.101036
200341,BP3R9F BNP P 05-12,DERIVATIVES,Buy,B,2012-04-26 14:32:34,10,0.78,DE000BP3R9F8,Germany,EUR,7.8,Trading,CHF_EUR,1,1.32105
200341,BP3R9F BNP P 05-12,DERIVATIVES,Sell,S,2012-04-26 14:36:43,10,0.74,DE000BP3R9F8,Germany,EUR,7.4,Trading,CHF_EUR,1,1.32104
200341,14942579 UBS C 10/12,DERIVATIVES,Sell,S,2012-04-26 16:32:12,300,0.41,CH0149425792,Swiss DOTS,CHF,123,Trading,CHF_CHF,0.832306,1.101455
200341,9EQ2R1NB GS P 05/12,DERIVATIVES,Buy,B,2012-04-26 17:56:45,5,0.043,GB00B72H1F96,Swiss DOTS,CHF,0.215,Trading,CHF_CHF,0.832535,1.102985
200341,9EQ2R1NC GS C 09/12,DERIVATIVES,Buy,B,2012-04-26 17:59:51,100,0.011,GB00B72H1B58,Swiss DOTS,CHF,1.1,Trading,CHF_CHF,0.832542,1.1029
200341,9EQ2R1NA GS P 06/12,DERIVATIVES,Buy,B,2012-04-26 18:00:14,5,0.011,GB00B72H1C65,Swiss DOTS,CHF,0.055,Trading,CHF_CHF,0.832528,1.102937
200341,14942579 UBS C 10/12,DERIVATIVES,Sell,S,2012-04-27 17:05:36,100,0.46,CH0149425792,Swiss DOTS,CHF,46,Trading,CHF_CHF,0.832452,1.101365
200341,14942579 UBS C 10/12,DERIVATIVES,Buy,B,2012-04-30 17:05:59,100,0.45,CH0149425792,Swiss DOTS,CHF,45,Trading,CHF_CHF,0.832428,1.101212
200341,9EQ2R1NB GS P 05/12,DERIVATIVES,Sell,S,2012-04-30 17:06:55,100,0.016,GB00B72H1F96,Swiss DOTS,CHF,1.6,Trading,CHF_CHF,0.832455,1.101212
200341,9EQ2R1NA GS P 06/12,DERIVATIVES,Buy,B,2012-04-30 17:07:08,100,0.021,GB00B72H1C65,Swiss DOTS,CHF,2.1,Trading,CHF_CHF,0.832434,1.101237
200341,9EQ2R1NB GS P 05/12,DERIVATIVES,Buy,B,2012-04-30 17:07:22,100,0.035,GB00B72H1F96,Swiss DOTS,CHF,3.5,Trading,CHF_CHF,0.832441,1.101237
200341,14942579 UBS C 10/12,DERIVATIVES,Buy,B,2012-04-27 17:07:34,100,0.45,CH0149425792,Swiss DOTS,CHF,45,Trading,CHF_CHF,0.832438,1.101321
200341,14942579 UBS C 10/12,DERIVATIVES,Buy,B,2012-04-30 17:23:39,100,0.45,CH0149425792,Swiss DOTS,CHF,45,Trading,CHF_CHF,0.83248,1.101345
200341,14942579 UBS C 10/12,DERIVATIVES,Sell,S,2012-04-30 17:30:31,200,0.44,CH0149425792,Swiss DOTS,CHF,88,Trading,CHF_CHF,0.832434,1.101444
200341,BP2DHS BNP C 12/99,DERIVATIVES,Buy,B,2012-04-30 18:06:31,10,10.31,DE000BP2DHS6,Germany,EUR,103.1,Trading,CHF_EUR,1,1.322555
200341,14942579 UBS C 10/12,DERIVATIVES,Buy,B,2012-04-30 18:07:42,10,0.45,CH0149425792,Swiss DOTS,CHF,4.5,Trading,CHF_CHF,0.832455,1.100903
200341,BN6L5M BNP C 12/99,DERIVATIVES,Sell,S,2012-04-30 18:27:32,5,40.63,DE000BN6L5M0,Germany,EUR,203.15,Trading,CHF_EUR,1,1.32305
200341,9EQ2R1NB GS P 05/12,DERIVATIVES,Buy,B,2012-05-02 14:05:38,50,0.082,GB00B72H1F96,Swiss DOTS,CHF,4.1,Trading,CHF_CHF,0.832161,1.092985
200341,9EQ2R1NA GS P 06/12,DERIVATIVES,Buy,B,2012-05-02 14:11:11,5,0.081,GB00B72H1C65,Swiss DOTS,CHF,0.405,Trading,CHF_CHF,0.832175,1.092764
200341,9EQ2R1NA GS P 06/12,DERIVATIVES,Sell,S,2012-05-02 14:11:56,210,0.001,GB00B72H1C65,Swiss DOTS,CHF,0.21,Trading,CHF_CHF,0.832196,1.092896
200341,9EQ2R1NC GS C 09/12,DERIVATIVES,Sell,S,2012-05-03 11:16:55,100,0.001,GB00B72H1B58,Swiss DOTS,CHF,0.1,Trading,CHF_CHF,0.832425,1.092957
200341,14942579 UBS C 10/12,DERIVATIVES,Buy,B,2012-05-03 11:22:36,1,0.4,CH0149425792,Swiss DOTS,CHF,0.4,Trading,CHF_CHF,0.832383,1.093021
200341,BN6L5N BNP C 12/99,DERIVATIVES,Buy,B,2012-05-07 17:49:41,1,35.81,DE000BN6L5N8,Germany,EUR,35.81,Trading,CHF_EUR,1,1.30465
200341,BN6L5N BNP C 12/99,DERIVATIVES,Sell,S,2012-05-07 18:09:46,1,35.79,DE000BN6L5N8,Germany,EUR,35.79,Trading,CHF_EUR,1,1.305125
200341,14942580 UBS P,DERIVATIVES,Buy,B,2012-05-08 16:13:12,10,3.03,CH0149425800,Swiss DOTS,CHF,30.3,Trading,CHF_CHF,0.83259,1.081642
200341,18512465 UBS C 06/12,DERIVATIVES,Buy,B,2012-05-08 16:17:17,10,0.11,CH0185124655,Swiss DOTS,CHF,1.1,Trading,CHF_CHF,0.832584,1.081993
200341,14942579 UBS C 10/12,DERIVATIVES,Sell,S,2012-05-14 17:41:50,11,0.33,CH0149425792,Swiss DOTS,CHF,3.63,Trading,CHF_CHF,0.832563,1.069152
200341,BP0FAU BNP C 06/12,DERIVATIVES,Sell,S,2012-05-14 18:40:37,2,0.22,DE000BP0FAU6,Germany,EUR,0.44,Trading,CHF_EUR,1,1.284605
200341,18521633 GS P 07/12,DERIVATIVES,Buy,B,2012-05-15 15:16:52,2,4.63,GB00B7QV2432,Swiss DOTS,CHF,9.26,Trading,CHF_CHF,0.83248,1.064169
200341,18521633 GS P 07/12,DERIVATIVES,Sell,S,2012-05-15 15:17:42,2,4.61,GB00B7QV2432,Swiss DOTS,CHF,9.22,Trading,CHF_CHF,0.832473,1.063954
200341,18521633 GS P 07/12,DERIVATIVES,Buy,B,2012-05-15 15:24:25,10,4.59,GB00B7QV2432,Swiss DOTS,CHF,45.9,Trading,CHF_CHF,0.837783236,1.064611
200341,18521633 GS P 07/12,DERIVATIVES,Sell,S,2012-05-15 15:47:07,10,4.55,GB00B7QV2432,Swiss DOTS,CHF,45.5,Trading,CHF_CHF,0.832597,1.06431
200341,18512465 UBS C 06/12,DERIVATIVES,Sell,S,2012-05-15 16:00:28,10,0.05,CH0185124655,Swiss DOTS,CHF,0.5,Trading,CHF_CHF,0.832646,1.065269
200341,14942580 UBS P,DERIVATIVES,Sell,S,2012-05-15 16:00:45,10,3.24,CH0149425800,Swiss DOTS,CHF,32.4,Trading,CHF_CHF,0.83266,1.065132
200341,18523064 GS C 06/12,DERIVATIVES,Buy,B,2012-05-18 13:49:36,10,2.38,GB00B7QX5516,Swiss DOTS,CHF,23.8,Trading,CHF_CHF,0.832604,1.058021
200341,18523064 GS C 06/12,DERIVATIVES,Sell,S,2012-05-18 13:50:04,10,2.37,GB00B7QX5516,Swiss DOTS,CHF,23.7,Trading,CHF_CHF,0.832611,1.05801
200341,18523064 GS C 06/12,DERIVATIVES,Buy,B,2012-05-18 13:50:59,10,2.39,GB00B7QX5516,Swiss DOTS,CHF,23.9,Trading,CHF_CHF,0.832619,1.058112
200341,18523064 GS C 06/12,DERIVATIVES,Sell,S,2012-05-18 13:51:51,10,2.38,GB00B7QX5516,Swiss DOTS,CHF,23.8,Trading,CHF_CHF,0.832632,1.057988
200341,18523064 GS C 06/12,DERIVATIVES,Buy,B,2012-05-18 13:52:18,10,2.38,GB00B7QX5516,Swiss DOTS,CHF,23.8,Trading,CHF_CHF,0.832629,1.057999
200341,18523064 GS C 06/12,DERIVATIVES,Sell,S,2012-05-18 13:53:06,10,2.37,GB00B7QX5516,Swiss DOTS,CHF,23.7,Trading,CHF_CHF,0.83259,1.057898
200341,18523064 GS C 06/12,DERIVATIVES,Buy,B,2012-05-18 13:57:54,10,2.35,GB00B7QX5516,Swiss DOTS,CHF,23.5,Trading,CHF_CHF,0.832611,1.057965
200341,18523064 GS C 06/12,DERIVATIVES,Sell,S,2012-05-18 13:58:56,10,2.36,GB00B7QX5516,Swiss DOTS,CHF,23.6,Trading,CHF_CHF,0.832608,1.057954
200341,10475158 GS C 06/12,DERIVATIVES,Buy,B,2012-05-18 14:00:34,3,0.79,GB00B72H1M63,Swiss DOTS,CHF,2.37,Trading,CHF_CHF,0.832566,1.057977
200341,10475158 GS C 06/12,DERIVATIVES,Sell,S,2012-05-18 14:18:10,3,0.8,GB00B72H1M63,Swiss DOTS,CHF,2.4,Trading,CHF_CHF,0.832535,1.059401
200341,10475158 GS C 06/12,DERIVATIVES,Buy,B,2012-05-18 15:00:06,10,0.78,GB00B72H1M63,Swiss DOTS,CHF,7.8,Trading,CHF_CHF,0.832611,1.058245
200341,10475158 GS C 06/12,DERIVATIVES,Sell,S,2012-05-18 15:24:37,10,0.8,GB00B72H1M63,Swiss DOTS,CHF,8,Trading,CHF_CHF,0.832577,1.058593
200341,META PLATFORMS CL A ORD,SHARE,Buy,B,2012-05-18 17:50:04,100,38,US30303M1027,NASDAQ New York,USD,3800,Trading,CHF_USD,0.786683,1
200341,META PLATFORMS CL A ORD,SHARE,Sell,S,2012-05-18 19:16:56,10,40.89,US30303M1027,NASDAQ New York,USD,408.9,Trading,CHF_USD,0.785145,1
200341,14942580 UBS P,DERIVATIVES,Buy,B,2012-05-21 16:24:36,10,3.34,CH0149425800,Swiss DOTS,CHF,33.4,Trading,CHF_CHF,0.832611,1.061886
200341,14942580 UBS P,DERIVATIVES,Buy,B,2012-05-21 18:20:47,10,3.34,CH0149425800,Swiss DOTS,CHF,33.4,Trading,CHF_CHF,0.832577,1.064374
200341,14942580 UBS P,DERIVATIVES,Sell,S,2012-05-21 18:21:28,20,3.33,CH0149425800,Swiss DOTS,CHF,66.6,Trading,CHF_CHF,0.832535,1.064463
200341,14942598 UBS C 06/12,DERIVATIVES,Buy,B,2012-05-21 19:08:04,10,0.01,CH0149425982,Swiss DOTS,CHF,0.1,Trading,CHF_CHF,0.832486,1.064022
200341,14942598 UBS C 06/12,DERIVATIVES,Buy,B,2012-05-21 19:29:56,10,0.01,CH0149425982,Swiss DOTS,CHF,0.1,Trading,CHF_CHF,0.83248,1.063767
200341,14942599 UBS C 12/12,DERIVATIVES,Buy,B,2012-05-21 20:02:12,10,0.5,CH0149425990,Swiss DOTS,CHF,5,Trading,CHF_CHF,0.832473,1.063693
200341,14942599 UBS C 12/12,DERIVATIVES,Buy,B,2012-05-21 20:02:12,10,0.5,CH0149425990,Swiss DOTS,CHF,5,Trading,CHF_CHF,0.837706278,1.06371
200341,14942599 UBS C 12/12,DERIVATIVES,Sell,S,2012-05-22 08:20:17,20,0.5,CH0149425990,Swiss DOTS,CHF,10,Trading,CHF_CHF,0.83258,1.065099
200341,18521529 GS C 12/12,DERIVATIVES,Buy,B,2012-05-22 09:27:06,1,7.14,GB00B7QV0C72,Swiss DOTS,CHF,7.14,Trading,CHF_CHF,0.832522,1.065666
200341,14942601 UBS C 03/13,DERIVATIVES,Buy,B,2012-05-22 17:55:52,100,0.18,CH0149426014,Swiss DOTS,CHF,18,Trading,CHF_CHF,0.832595,1.061131
200341,10475158 GS C 06/12,DERIVATIVES,Buy,B,2012-05-22 18:06:09,1,0.91,GB00B72H1M63,Swiss DOTS,CHF,0.91,Trading,CHF_CHF,0.832604,1.060096
200341,10475158 GS C 06/12,DERIVATIVES,Buy,B,2012-05-22 18:08:06,1,0.91,GB00B72H1M63,Swiss DOTS,CHF,0.91,Trading,CHF_CHF,0.832604,1.060141
200341,BN9XJ6 BNP C 06/12,DERIVATIVES,Buy,B,2012-05-22 18:13:00,10,0.1,DE000BN9XJ66,Germany,EUR,1,Trading,CHF_EUR,1,1.272679
200341,BN9XJ6 BNP C 06/12,DERIVATIVES,Sell,S,2012-05-22 18:13:38,5,0.001,DE000BN9XJ66,Germany,EUR,0.005,Trading,CHF_EUR,1,1.272549
200341,BN9XJM BNP C 12/12,DERIVATIVES,Buy,B,2012-05-22 18:17:23,10,0.1,DE000BN9XJM0,Germany,EUR,1,Trading,CHF_EUR,1,1.27249
200341,BN9XJM BNP C 12/12,DERIVATIVES,Sell,S,2012-05-22 18:18:57,10,0.001,DE000BN9XJM0,Germany,EUR,0.01,Trading,CHF_EUR,1,1.27265
200341,BN9XJM BNP C 12/12,DERIVATIVES,Buy,B,2012-05-22 18:35:08,10,0.1,DE000BN9XJM0,Germany,EUR,1,Trading,CHF_EUR,1,1.27351
200341,14942599 UBS C 12/12,DERIVATIVES,Buy,B,2012-05-23 08:55:02,1,0.528,CH0149425990,Swiss DOTS,CHF,0.528,Trading,CHF_CHF,0.832688,1.055542
200341,10214703 GS C 09/12,DERIVATIVES,Buy,B,2012-05-23 09:02:47,1,0.436,GB00B7QRJJ59,Swiss DOTS,CHF,0.436,Trading,CHF_CHF,0.837906774,1.055442
200341,10475242 GS C 06/12,DERIVATIVES,Buy,B,2012-05-23 10:06:54,1,0.013,GB00B7QQ4L93,Swiss DOTS,CHF,0.013,Trading,CHF_CHF,0.832622,1.053546
200341,10214703 GS C 09/12,DERIVATIVES,Sell,S,2012-05-24 17:55:07,1,0.428,GB00B7QRJJ59,Swiss DOTS,CHF,0.428,Trading,CHF_CHF,0.831421,1.046551
200341,18521529 GS C 12/12,DERIVATIVES,Sell,S,2012-05-24 17:55:14,1,8.49,GB00B7QV0C72,Swiss DOTS,CHF,8.49,Trading,CHF_CHF,0.831459,1.046528
200341,10475158 GS C 06/12,DERIVATIVES,Sell,S,2012-05-24 18:21:28,2,0.64,GB00B72H1M63,Swiss DOTS,CHF,1.28,Trading,CHF_CHF,0.831569,1.045456
200341,18613466 UBS C 03/13,DERIVATIVES,Buy,B,2012-05-30 14:13:37,10,0.303,CH0186134661,Swiss DOTS,CHF,3.03,Trading,CHF_CHF,0.832622,1.035636
200341,18613466 UBS C 03/13,DERIVATIVES,Sell,S,2012-05-30 14:14:49,10,0.301,CH0186134661,Swiss DOTS,CHF,3.01,Trading,CHF_CHF,0.832632,1.035605
200341,14942599 UBS C 12/12,DERIVATIVES,Sell,S,2012-05-30 15:33:53,1,0.438,CH0149425990,Swiss DOTS,CHF,0.438,Trading,CHF_CHF,0.832681,1.034757
200341,10475242 GS C 06/12,DERIVATIVES,Sell,S,2012-05-30 15:34:26,1,0.002,GB00B7QQ4L93,Swiss DOTS,CHF,0.002,Trading,CHF_CHF,0.832681,1.034853
200341,14942601 UBS C 03/13,DERIVATIVES,Sell,S,2012-05-30 16:09:35,10,0.121,CH0149426014,Swiss DOTS,CHF,1.21,Trading,CHF_CHF,0.832636,1.034966
200341,14942598 UBS C 06/12,DERIVATIVES,Buy,B,2012-06-04 18:40:52,1,0.01,CH0149425982,Swiss DOTS,CHF,0.01,Trading,CHF_CHF,0.832837,1.040225
200341,14942598 UBS C 06/12,DERIVATIVES,Buy,B,2012-06-07 11:32:52,1,0.01,CH0149425982,Swiss DOTS,CHF,0.01,Trading,CHF_CHF,0.832559,1.047164
200341,BN9XJ6 BNP C 06/12,DERIVATIVES,Buy,B,2012-06-07 11:34:15,1,0.05,DE000BN9XJ66,Germany,EUR,0.05,Trading,CHF_EUR,1,1.25772
200341,BN9XJ6 BNP C 06/12,DERIVATIVES,Sell,S,2012-06-07 14:22:53,6,0.001,DE000BN9XJ66,Germany,EUR,0.006,Trading,CHF_EUR,1,1.259695
200341,14942601 UBS C 03/13,DERIVATIVES,Sell,S,2012-06-07 14:24:11,90,0.128,CH0149426014,Swiss DOTS,CHF,11.52,Trading,CHF_CHF,0.832597,1.049009
200341,14942601 UBS C 03/13,DERIVATIVES,Buy,B,2012-06-07 14:25:37,30,0.137,CH0149426014,Swiss DOTS,CHF,4.11,Trading,CHF_CHF,0.832597,1.048839
200341,DE3NYQ DB P 09/12,DERIVATIVES,Sell,S,2012-06-07 14:29:06,1,1.12,DE000DE3NYQ3,Germany,EUR,1.12,Trading,CHF_EUR,1,1.259755
200341,UBS N,SHARE,Buy,B,2012-06-07 14:39:29,10,11.27,CH00248994831,SIX Swiss Exchange (SIX-Europe),CHF,112.7,Trading,CHF_CHF,0.832556,1.048263
200341,BN9XJM BNP C 12/12,DERIVATIVES,Buy,B,2012-06-07 16:11:01,200,0.051,DE000BN9XJM0,Germany,EUR,10.2,Trading,CHF_EUR,1,1.25684
200341,BN9XJM BNP C 12/12,DERIVATIVES,Buy,B,2012-06-07 16:31:59,1,0.051,DE000BN9XJM0,Germany,EUR,0.051,Trading,CHF_EUR,1,1.25714
200341,BN9XJM BNP C 12/12,DERIVATIVES,Sell,S,2012-06-07 17:09:22,211,0.001,DE000BN9XJM0,Germany,EUR,0.211,Trading,CHF_EUR,1,1.257029
200341,LAFARGEHOLCIM N,SHARE,Buy,B,2012-06-12 09:00:59,5,50.6,CH00122140591,SIX Swiss Exchange (SIX-Europe),CHF,253,Trading,CHF_CHF,0.832535,1.039625
200341,UBS N,SHARE,Buy,B,2012-06-12 09:00:59,15,11,CH00248994831,SIX Swiss Exchange (SIX-Europe),CHF,165,Trading,CHF_CHF,0.832542,1.039663
